Date,TweetNumber
2016/09/22,8.668
2016/09/23,9.081
2016/09/24,8.049
2016/09/25,8.255
2016/09/26,9.287
2016/09/27,9.081
2016/09/28,9.081
2016/09/29,8.462
2016/09/30,9.081
2016/10/01,9.096
2016/10/02,8.135
2016/10/03,8.787
2016/10/04,8.512
2016/10/05,8.993
2016/10/06,8.993
2016/10/07,9.061
2016/10/08,8.512
2016/10/09,8.89
2016/10/10,9.268
2016/10/11,10.469
2016/10/12,10.675
2016/10/13,10.297
2016/10/14,9.885
2016/10/15,9.371
2016/10/16,8.923
2016/10/17,9.817
2016/10/18,9.268
2016/10/19,8.993
2016/10/20,9.2
2016/10/21,9.061
2016/10/22,9.165
2016/10/23,9.716
2016/10/24,9.784
2016/10/25,10.401
2016/10/26,10.846
2016/10/27,11.499
2016/10/28,12.287
2016/10/29,13.215
2016/10/30,11.156
2016/10/31,11.602
2016/11/01,12.673
2016/11/02,11.646
2016/11/03,12.673
2016/11/04,11.988
2016/11/05,11.303
2016/11/06,11.646
2016/11/07,11.646
2016/11/08,11.303
2016/11/09,14.729
2016/11/10,12.331
2016/11/11,10.961
2016/11/12,10.961
2016/11/13,10.618
2016/11/14,11.303
2016/11/15,11.303
2016/11/16,12.331
2016/11/17,13.358
2016/11/18,13.016
2016/11/19,11.646
2016/11/20,11.988
2016/11/21,11.646
2016/11/22,12.331
2016/11/23,11.646
2016/11/24,11.646
2016/11/25,11.303
2016/11/26,11.303
2016/11/27,11.303
2016/11/28,10.961
2016/11/29,13.016
2016/11/30,11.988
2016/12/01,11.988
2016/12/02,12.673
2016/12/03,11.303
2016/12/04,10.961
2016/12/05,11.988
2016/12/06,11.646
2016/12/07,11.988
2016/12/08,11.646
2016/12/09,10.961
2016/12/10,10.618
2016/12/11,10.961
2016/12/12,11.646
2016/12/13,11.646
2016/12/14,11.988
2016/12/15,11.988
2016/12/16,11.988
2016/12/17,11.646
2016/12/18,10.961
2016/12/19,12.331
2016/12/20,11.646
2016/12/21,15.071
2016/12/22,18.154
2016/12/23,21.236
2016/12/24,16.441
2016/12/25,16.784
2016/12/26,15.756
2016/12/27,16.441
2016/12/28,19.524
2016/12/29,18.154
2016/12/30,18.154
2016/12/31,14.043
2017/01/01,15.348
2017/01/02,26.119
2017/01/03,24.111
2017/01/04,27.987
2017/01/05,33.725
2017/01/06,28.983
2017/01/07,24.453
2017/01/08,21.574
2017/01/09,20.915
2017/01/10,18.725
2017/01/11,21.916
2017/01/12,23.089
2017/01/13,18.549
2017/01/14,17.537
2017/01/15,16.022
2017/01/16,16.001
2017/01/17,17.858
2017/01/18,16.681
2017/01/19,15.508
2017/01/20,15.508
2017/01/21,15.005
2017/01/22,14.663
2017/01/23,14.844
2017/01/24,15
2017/01/25,15.84
2017/01/26,13.988
2017/01/27,14.502
2017/01/28,14.175
2017/01/29,13.656
2017/01/30,13.474
2017/01/31,15.01
2017/02/01,15.935
2017/02/02,16.599
2017/02/03,16.931
2017/02/04,15.271
2017/02/05,15.271
2017/02/06,15.935
2017/02/07,15.271
2017/02/08,17.263
2017/02/09,19.919
2017/02/10,17.263
2017/02/11,16.267
2017/02/12,14.275
2017/02/13,14.607
2017/02/14,14.275
2017/02/15,14.607
2017/02/16,14.939
2017/02/17,15.271
2017/02/18,15.935
2017/02/19,13.943
2017/02/20,15.935
2017/02/21,17.927
2017/02/22,17.927
2017/02/23,19.255
2017/02/24,23.57
2017/02/25,19.919
2017/02/26,16.599
2017/02/27,17.927
2017/02/28,17.927
2017/03/01,20.251
2017/03/02,23.57
2017/03/03,31.538
2017/03/04,23.902
2017/03/05,21.247
2017/03/06,21.247
2017/03/07,22.243
2017/03/08,24.566
2017/03/09,22.575
2017/03/10,31.206
2017/03/11,27.222
2017/03/12,19.919
2017/03/13,21.579
2017/03/14,19.587
2017/03/15,19.587
2017/03/16,19.919
2017/03/17,20.915
2017/03/18,23.57
2017/03/19,20.915
2017/03/20,21.247
2017/03/21,20.251
2017/03/22,20.915
2017/03/23,19.587
2017/03/24,18.923
2017/03/25,21.247
2017/03/26,17.595
2017/03/27,19.255
2017/03/28,17.927
2017/03/29,17.927
2017/03/30,16.931
2017/03/31,16.599
2017/04/01,16.762
2017/04/02,15.932
2017/04/03,17.726
2017/04/04,18.069
2017/04/05,17.083
2017/04/06,17.239
2017/04/07,17.239
2017/04/08,17.405
2017/04/09,16.585
2017/04/10,17.737
2017/04/11,18.722
2017/04/12,17.892
2017/04/13,17.892
2017/04/14,15.932
2017/04/15,15.279
2017/04/16,15.766
2017/04/17,16.751
2017/04/18,18.877
2017/04/19,17.903
2017/04/20,17.073
2017/04/21,16.751
2017/04/22,16.751
2017/04/23,15.766
2017/04/24,17.073
2017/04/25,18.38
2017/04/26,20.527
2017/04/27,20.693
2017/04/28,20.195
2017/04/29,18.556
2017/04/30,18.058
2017/05/01,22.421
2017/05/02,26.32
2017/05/03,25.345
2017/05/04,34.118
2017/05/05,30.219
2017/05/06,24.37
2017/05/07,24.37
2017/05/08,27.295
2017/05/09,37.043
2017/05/10,34.118
2017/05/11,37.043
2017/05/12,42.892
2017/05/13,45.816
2017/05/14,38.992
2017/05/15,51.665
2017/05/16,46.791
2017/05/17,39.967
2017/05/18,35.093
2017/05/19,40.942
2017/05/20,38.992
2017/05/21,42.892
2017/05/22,65.312
2017/05/23,69.211
2017/05/24,74.085
2017/05/25,97.481
2017/05/26,76.035
2017/05/27,67.262
2017/05/28,50.69
2017/05/29,49.715
2017/05/30,48.74
2017/05/31,46.791
2017/06/01,44.841
2017/06/02,39.967
2017/06/03,37.043
2017/06/04,37.043
2017/06/05,41.917
2017/06/06,57.514
2017/06/07,50.69
2017/06/08,44.841
2017/06/09,42.892
2017/06/10,41.917
2017/06/11,42.892
2017/06/12,55.564
2017/06/13,47.766
2017/06/14,47.766
2017/06/15,58.488
2017/06/16,48.74
2017/06/17,39.967
2017/06/18,37.043
2017/06/19,38.992
2017/06/20,40.942
2017/06/21,41.917
2017/06/22,41.917
2017/06/23,40.942
2017/06/24,38.018
2017/06/25,35.093
2017/06/26,44.841
2017/06/27,48.74
2017/06/28,47.766
2017/06/29,40.942
2017/06/30,33.143
2017/07/01,31.989
2017/07/02,33.573
2017/07/03,34.06
2017/07/04,33.573
2017/07/05,34.06
2017/07/06,35.157
2017/07/07,33.512
2017/07/08,31.014
2017/07/09,31.44
2017/07/10,36.619
2017/07/11,42.773
2017/07/12,39.178
2017/07/13,36.68
2017/07/14,36.619
2017/07/15,40.763
2017/07/16,48.075
2017/07/17,43.87
2017/07/18,43.87
2017/07/19,41.25
2017/07/20,45.942
2017/07/21,44.967
2017/07/22,38.752
2017/07/23,38.752
2017/07/24,39.239
2017/07/25,40.824
2017/07/26,40.275
2017/07/27,39.178
2017/07/28,43.809
2017/07/29,37.107
2017/07/30,36.619
2017/07/31,46.978
2017/08/01,77.876
2017/08/02,71.295
2017/08/03,48.261
2017/08/04,43.874
2017/08/05,57.036
2017/08/06,47.165
2017/08/07,54.842
2017/08/08,55.939
2017/08/09,52.649
2017/08/10,48.261
2017/08/11,50.455
2017/08/12,61.424
2017/08/13,74.586
2017/08/14,83.361
2017/08/15,84.457
2017/08/16,71.295
2017/08/17,68.005
2017/08/18,71.295
2017/08/19,63.617
2017/08/20,59.23
2017/08/21,59.23
2017/08/22,68.005
2017/08/23,60.327
2017/08/24,54.842
2017/08/25,57.036
2017/08/26,52.649
2017/08/27,50.455
2017/08/28,53.746
2017/08/29,61.424
2017/08/30,64.714
2017/08/31,69.102
2017/09/01,74.586
2017/09/02,68.005
2017/09/03,61.424
2017/09/04,76.779
2017/09/05,77.876
2017/09/06,68.005
2017/09/07,61.424
2017/09/08,65.811
2017/09/09,53.746
2017/09/10,53.746
2017/09/11,60.327
2017/09/12,60.327
2017/09/13,80.07
2017/09/14,98.716
2017/09/15,109.685
2017/09/16,72.392
2017/09/17,60.327
2017/09/18,70.198
2017/09/19,64.714
2017/09/20,55.939
2017/09/21,57.036
2017/09/22,52.649
2017/09/23,44.971
2017/09/24,41.68
2017/09/25,49.358
2017/09/26,46.068
2017/09/27,50.455
2017/09/28,48.261
2017/09/29,47.165
2017/09/30,42.777
2017/10/01,43.527
2017/10/02,49.902
2017/10/03,49.354
2017/10/04,47.16
2017/10/05,45.173
2017/10/06,43.527
2017/10/07,41.882
2017/10/08,46.612
2017/10/09,54.632
2017/10/10,55.729
2017/10/11,55.729
2017/10/12,92.881
2017/10/13,106.728
2017/10/14,74.305
2017/10/15,68.478
2017/10/16,69.575
2017/10/17,66.833
2017/10/18,68.478
2017/10/19,66.833
2017/10/20,75.402
2017/10/21,86.506
2017/10/22,73.757
2017/10/23,81.777
2017/10/24,90.687
2017/10/25,80.68
2017/10/26,79.583
2017/10/27,67.382
2017/10/28,56.826
2017/10/29,65.736
2017/10/30,74.853
2017/10/31,87.603
2017/11/01,104.867
2017/11/02,141.879
2017/11/03,129.542
2017/11/04,104.867
2017/11/05,98.699
2017/11/06,104.867
2017/11/07,98.699
2017/11/08,104.867
2017/11/09,98.699
2017/11/10,123.373
2017/11/11,117.205
2017/11/12,148.048
2017/11/13,129.542
2017/11/14,98.699
2017/11/15,104.867
2017/11/16,104.867
2017/11/17,123.373
2017/11/18,92.53
2017/11/19,92.53
2017/11/20,117.205
2017/11/21,123.373
2017/11/22,104.867
2017/11/23,98.699
2017/11/24,92.53
2017/11/25,98.699
2017/11/26,148.048
2017/11/27,197.398
2017/11/28,228.241
2017/11/29,376.289
2017/11/30,308.434
2017/12/01,234.41
2017/12/02,178.892
2017/12/03,178.892
2017/12/04,209.735
2017/12/05,215.904
2017/12/06,289.928
2017/12/07,579.855
2017/12/08,512
2017/12/09,345.446
2017/12/10,333.108
2017/12/11,388.626
2017/12/12,357.783
2017/12/13,320.771
2017/12/14,283.759
2017/12/15,259.084
2017/12/16,252.916
2017/12/17,283.759
2017/12/18,289.928
2017/12/19,302.265
2017/12/20,407.132
2017/12/21,320.771
2017/12/22,616.867
2017/12/23,382.458
2017/12/24,289.928
2017/12/25,240.578
2017/12/26,240.578
2017/12/27,228.241
2017/12/28,228.241
2017/12/29,203.566
2017/12/30,203.566
2017/12/31,172.723
2018/01/01,158.04
2018/01/02,189.385
2018/01/03,186.3
2018/01/04,181.447
2018/01/05,179.677
2018/01/06,158.494
2018/01/07,159.809
2018/01/08,177.908
2018/01/09,167.747
2018/01/10,174.824
2018/01/11,196.007
2018/01/12,161.578
2018/01/13,141.71
2018/01/14,132.003
2018/01/15,133.318
2018/01/16,263.551
2018/01/17,355.816
2018/01/18,240.598
2018/01/19,179.677
2018/01/20,148.333
2018/01/21,135.087
2018/01/22,161.578
2018/01/23,153.186
2018/01/24,139.94
2018/01/25,132.003
2018/01/26,135.087
2018/01/27,116.988
2018/01/28,110.365
2018/01/29,112.134
2018/01/30,125.38
2018/01/31,135.087
2018/02/01,169.848
2018/02/02,222.925
2018/02/03,148.617
2018/02/04,127.386
2018/02/05,222.925
2018/02/06,279.541
2018/02/07,180.463
2018/02/08,152.155
2018/02/09,127.386
2018/02/10,102.616
2018/02/11,99.078
2018/02/12,106.155
2018/02/13,102.616
2018/02/14,102.616
2018/02/15,109.693
2018/02/16,95.539
2018/02/17,88.462
2018/02/18,92.001
2018/02/19,92.001
2018/02/20,99.078
2018/02/21,95.539
2018/02/22,92.001
2018/02/23,81.385
2018/02/24,70.77
2018/02/25,67.231
2018/02/26,77.847
2018/02/27,77.847
2018/02/28,74.308
2018/03/01,67.231
2018/03/02,70.77
2018/03/03,63.693
2018/03/04,60.154
2018/03/05,67.231
2018/03/06,67.231
2018/03/07,77.847
2018/03/08,77.847
2018/03/09,81.385
2018/03/10,63.693
2018/03/11,56.616
2018/03/12,67.231
2018/03/13,63.693
2018/03/14,77.847
2018/03/15,84.924
2018/03/16,70.77
2018/03/17,63.693
2018/03/18,74.308
2018/03/19,74.308
2018/03/20,67.231
2018/03/21,67.231
2018/03/22,63.693
2018/03/23,56.616
2018/03/24,53.077
2018/03/25,49.539
2018/03/26,70.77
2018/03/27,63.693
2018/03/28,60.154
2018/03/29,70.77
2018/03/30,81.385
2018/03/31,60.154
2018/04/01,65.391
2018/04/02,69.923
2018/04/03,62.931
2018/04/04,61.162
2018/04/05,66.427
2018/04/06,66.082
2018/04/07,54.557
2018/04/08,49.637
2018/04/09,60.471
2018/04/10,56.284
2018/04/11,52.788
2018/04/12,65.349
2018/04/13,67.118
2018/04/14,49.637
2018/04/15,49.637
2018/04/16,53.479
2018/04/17,51.019
2018/04/18,52.442
2018/04/19,54.169
2018/04/20,54.169
2018/04/21,51.752
2018/04/22,49.292
2018/04/23,53.824
2018/04/24,64.312
2018/04/25,59.78
2018/04/26,50.328
2018/04/27,49.292
2018/04/28,43.335
2018/04/29,45.45
2018/04/30,46.832
2018/05/01,46.972
2018/05/02,46.972
2018/05/03,47.663
2018/05/04,47.663
2018/05/05,46.972
2018/05/06,44.9
2018/05/07,49.735
2018/05/08,48.353
2018/05/09,44.9
2018/05/10,46.095
2018/05/11,54.005
2018/05/12,44.524
2018/05/13,39.999
2018/05/14,46.976
2018/05/15,44.42
2018/05/16,43.833
2018/05/17,42.555
2018/05/18,43.194
2018/05/19,35.232
2018/05/20,35.819
2018/05/21,40.292
2018/05/22,43.246
2018/05/23,51.501
2018/05/24,47.563
2018/05/25,42.209
2018/05/26,35.871
2018/05/27,37.494
2018/05/28,42.848
2018/05/29,44.075
2018/05/30,40.534
2018/05/31,38.427
2018/06/01,36.165
2018/06/02,33.315
2018/06/03,34.593
2018/06/04,36.51
2018/06/05,37.391
2018/06/06,36.804
2018/06/07,36.458
2018/06/08,34.938
2018/06/09,31.743
2018/06/10,43.729
2018/06/11,58.725
2018/06/12,46.98
2018/06/13,54.027
2018/06/14,47.567
2018/06/15,40.52
2018/06/16,34.648
2018/06/17,34.061
2018/06/18,39.933
2018/06/19,38.759
2018/06/20,38.759
2018/06/21,35.822
2018/06/22,44.044
2018/06/23,38.171
2018/06/24,44.631
2018/06/25,40.52
2018/06/26,38.171
2018/06/27,36.41
2018/06/28,36.997
2018/06/29,46.98
2018/06/30,39.933
2018/07/01,34.648
2018/07/02,39.346
2018/07/03,39.346
2018/07/04,36.997
2018/07/05,38.171
2018/07/06,35.235
2018/07/07,30.537
2018/07/08,32.886
2018/07/09,34.648
2018/07/10,36.41
2018/07/11,34.061
2018/07/12,36.997
2018/07/13,35.235
2018/07/14,31.124
2018/07/15,29.95
2018/07/16,36.41
2018/07/17,46.98
2018/07/18,52.853
2018/07/19,45.218
2018/07/20,41.108
2018/07/21,35.235
2018/07/22,34.648
2018/07/23,44.044
2018/07/24,55.789
2018/07/25,51.678
2018/07/26,45.806
2018/07/27,46.393
2018/07/28,36.41
2018/07/29,36.41
2018/07/30,41.108
2018/07/31,41.695
2018/08/01,41.108
2018/08/02,37.584
2018/08/03,39.933
2018/08/04,37.584
2018/08/05,35.822
2018/08/06,39.933
2018/08/07,41.108
2018/08/08,49.329
2018/08/09,42.869
2018/08/10,41.243
2018/08/11,41.795
2018/08/12,35.721
2018/08/13,41.572
2018/08/14,51.148
2018/08/15,45.786
2018/08/16,39.795
2018/08/17,37.996
2018/08/18,33.703
2018/08/19,32.422
2018/08/20,36.218
2018/08/21,38.558
2018/08/22,41.642
2018/08/23,37.994
2018/08/24,35.676
2018/08/25,32.792
2018/08/26,31.187
2018/08/27,35.457
2018/08/28,43.048
2018/08/29,38.632
2018/08/30,38.651
2018/08/31,35.289
2018/09/01,33.14
2018/09/02,35.01
2018/09/03,35.974
2018/09/04,39.466
2018/09/05,46.964
2018/09/06,52.197
2018/09/07,41.414
2018/09/08,34.182
2018/09/09,34.613
2018/09/10,37.592
2018/09/11,37.589
2018/09/12,41.156
2018/09/13,39.605
2018/09/14,36.991
2018/09/15,31.338
2018/09/16,30.005
2018/09/17,34.095
2018/09/18,33.62
2018/09/19,34.437
2018/09/20,33.873
2018/09/21,38.099
2018/09/22,32.948
2018/09/23,30.373
2018/09/24,32.824
2018/09/25,34.066
2018/09/26,33.766
2018/09/27,33.155
2018/09/28,32.706
2018/09/29,27.661
2018/09/30,27.573
2018/10/01,29.85
2018/10/02,30.597
2018/10/03,30.301
2018/10/04,30.975
2018/10/05,29.469
2018/10/06,26.358
2018/10/07,24.496
2018/10/08,30.053
2018/10/09,30.635
2018/10/10,31.568
2018/10/11,41.327
2018/10/12,32.964
2018/10/13,28.218
2018/10/14,27.112
2018/10/15,37.259
2018/10/16,31.919
2018/10/17,30.717
2018/10/18,30.345
2018/10/19,30.178
2018/10/20,25.889
2018/10/21,25.65
2018/10/22,29.475
2018/10/23,30.084
2018/10/24,30.29
2018/10/25,29.818
2018/10/26,28.265
2018/10/27,25.793
2018/10/28,23.789
2018/10/29,30.443
2018/10/30,29.545
2018/10/31,31.48
2018/11/01,29.905
2018/11/02,29.267
2018/11/03,25.715
2018/11/04,29.6
2018/11/05,32.025
2018/11/06,31.446
2018/11/07,30.675
2018/11/08,30.057
2018/11/09,29.728
2018/11/10,25.063
2018/11/11,25.533
2018/11/12,28.993
2018/11/13,30.021
2018/11/14,47.768
2018/11/15,54.469
2018/11/16,41.489
2018/11/17,34.289
2018/11/18,31.487
2018/11/19,53.775
2018/11/20,77.947
2018/11/21,60.39
2018/11/22,45.202
2018/11/23,45.856
2018/11/24,42.349
2018/11/25,64.303
2018/11/26,63.738
2018/11/27,57.323
2018/11/28,52.904
2018/11/29,46.745
2018/11/30,42.937
2018/12/01,37.667
2018/12/02,33.301
2018/12/03,42.75
2018/12/04,41.989
2018/12/05,40.599
2018/12/06,44.869
2018/12/07,57.279
2018/12/08,42.659
2018/12/09,38.351
2018/12/10,42.584
2018/12/11,40.617
2018/12/12,38.696
2018/12/13,40.475
2018/12/14,43.602
2018/12/15,38.208
2018/12/16,36.314
2018/12/17,44.181
2018/12/18,43.153
2018/12/19,47.327
2018/12/20,48.914
2018/12/21,43.645
2018/12/22,36.333
2018/12/23,36.116
2018/12/24,41.168
2018/12/25,38.724
2018/12/26,37.079
2018/12/27,38.225
2018/12/28,38.309
2018/12/29,34.657
2018/12/30,31.836
2018/12/31,31.275
2019/01/01,31.318
2019/01/02,35.638
2019/01/03,36.12
2019/01/04,35.511
2019/01/05,29.152
2019/01/06,31.654
2019/01/07,37.173
2019/01/08,33.179
2019/01/09,33.957
2019/01/10,38.559
2019/01/11,34.92
2019/01/12,30.058
2019/01/13,30.026
2019/01/14,32.963
2019/01/15,31.546
2019/01/16,30.686
2019/01/17,30.103
2019/01/18,28.987
2019/01/19,26.268
2019/01/20,25.537
2019/01/21,28.514
2019/01/22,28.155
2019/01/23,27.432
2019/01/24,28.549
2019/01/25,27.433
2019/01/26,24.778
2019/01/27,24.639
2019/01/28,31.15
